spot_id,energy_MeV,x_mm,y_mm,weight,source_x_mm,source_y_mm,source_z_mm,direction_x,direction_y,direction_z,energy_spread_percent,sigma_x_mm,sigma_y_mm,sigma_x_prime,sigma_y_prime,correlation_x,correlation_y
15845,3000,0,0,1,-0.213922674916935,0,0.0001,0,0,1,0,0,0,0,0,0,0
15846,3000,0,0,1,-0.16422729876254716,0,0.0001,0,0,1,0,0,0,0,0,0,0
15847,3000,0,0,1,-0.12762716422719173,0,0.0001,0,0,1,0,0,0,0,0,0,0
15848,3000,0,0,1,0.04115409187452318,0,0.0001,0,0,1,0,0,0,0,0,0,0
15849,3000,0,0,1,-0.009772070486003148,0,0.0001,0,0,1,0,0,0,0,0,0,0
15850,3000,0,0,1,-0.006931866072896198,0,0.0001,0,0,1,0,0,0,0,0,0,0
15851,3000,0,0,1,-0.1151879036082924,0,0.0001,0,0,1,0,0,0,0,0,0,0
15852,3000,0,0,1,0.21402629113962546,0,0.0001,0,0,1,0,0,0,0,0,0,0
15853,3000,0,0,1,0.04437542730703892,0,0.0001,0,0,1,0,0,0,0,0,0,0
15854,3000,0,0,1,0.23094960175712897,0,0.0001,0,0,1,0,0,0,0,0,0,0
15855,3000,0,0,1,0.1720399490398304,0,0.0001,0,0,1,0,0,0,0,0,0,0
15856,3000,0,0,1,-0.008463337216070399,0,0.0001,0,0,1,0,0,0,0,0,0,0
15857,3000,0,0,1,0.039925558369733605,0,0.0001,0,0,1,0,0,0,0,0,0,0
15858,3000,0,0,1,0.022927673773102675,0,0.0001,0,0,1,0,0,0,0,0,0,0
15859,3000,0,0,1,-0.08070108382306063,0,0.0001,0,0,1,0,0,0,0,0,0,0
15860,3000,0,0,1,0.07644466921961851,0,0.0001,0,0,1,0,0,0,0,0,0,0
15861,3000,0,0,1,0.21793362257871962,0,0.0001,0,0,1,0,0,0,0,0,0,0
15862,3000,0,0,1,0.09206916328008563,0,0.0001,0,0,1,0,0,0,0,0,0,0
15863,3000,0,0,1,-0.1938202745716538,0,0.0001,0,0,1,0,0,0,0,0,0,0
15864,3000,0,0,1,-0.048011788201444694,0,0.0001,0,0,1,0,0,0,0,0,0,0
15865,3000,0,0,1,0.036410711246535776,0,0.0001,0,0,1,0,0,0,0,0,0,0
15866,3000,0,0,1,-0.04986681132836984,0,0.0001,0,0,1,0,0,0,0,0,0,0
15867,3000,0,0,1,-0.06232910288367011,0,0.0001,0,0,1,0,0,0,0,0,0,0
15868,3000,0,0,1,0.1905952683742435,0,0.0001,0,0,1,0,0,0,0,0,0,0
15869,3000,0,0,1,0.0891678770314287,0,0.0001,0,0,1,0,0,0,0,0,0,0
15870,3000,0,0,1,-0.022345762602539843,0,0.0001,0,0,1,0,0,0,0,0,0,0
15871,3000,0,0,1,0.032002794503703025,0,0.0001,0,0,1,0,0,0,0,0,0,0
15872,3000,0,0,1,-0.06761105861190714,0,0.0001,0,0,1,0,0,0,0,0,0,0
15873,3000,0,0,1,0.10376352157308483,0,0.0001,0,0,1,0,0,0,0,0,0,0
15874,3000,0,0,1,0.23934230935934397,0,0.0001,0,0,1,0,0,0,0,0,0,0
15875,3000,0,0,1,-0.02213938808918836,0,0.0001,0,0,1,0,0,0,0,0,0,0
15876,3000,0,0,1,0.11834145784612732,0,0.0001,0,0,1,0,0,0,0,0,0,0
15877,3000,0,0,1,0.014888346785210171,0,0.0001,0,0,1,0,0,0,0,0,0,0
15878,3000,0,0,1,0.14158266193068836,0,0.0001,0,0,1,0,0,0,0,0,0,0
15879,3000,0,0,1,-0.02834137843074469,0,0.0001,0,0,1,0,0,0,0,0,0,0
15880,3000,0,0,1,0.1390456891813946,0,0.0001,0,0,1,0,0,0,0,0,0,0
15881,3000,0,0,1,-0.20993686962133312,0,0.0001,0,0,1,0,0,0,0,0,0,0
15882,3000,0,0,1,-0.17892983696112225,0,0.0001,0,0,1,0,0,0,0,0,0,0
15883,3000,0,0,1,-0.21533986557336016,0,0.0001,0,0,1,0,0,0,0,0,0,0
15884,3000,0,0,1,0.2001229570982878,0,0.0001,0,0,1,0,0,0,0,0,0,0
15885,3000,0,0,1,0.03148749580120447,0,0.0001,0,0,1,0,0,0,0,0,0,0
15886,3000,0,0,1,0.1534640598444394,0,0.0001,0,0,1,0,0,0,0,0,0,0
15887,3000,0,0,1,-0.1988261652916341,0,0.0001,0,0,1,0,0,0,0,0,0,0
15888,3000,0,0,1,0.15345891151576435,0,0.0001,0,0,1,0,0,0,0,0,0,0
15889,3000,0,0,1,0.05257027785488061,0,0.0001,0,0,1,0,0,0,0,0,0,0
15890,3000,0,0,1,-0.04311087476544345,0,0.0001,0,0,1,0,0,0,0,0,0,0
15891,3000,0,0,1,0.18686664993765967,0,0.0001,0,0,1,0,0,0,0,0,0,0
15892,3000,0,0,1,0.15205335403002662,0,0.0001,0,0,1,0,0,0,0,0,0,0
15893,3000,0,0,1,0.06789948769420834,0,0.0001,0,0,1,0,0,0,0,0,0,0
15894,3000,0,0,1,-0.05173053488182522,0,0.0001,0,0,1,0,0,0,0,0,0,0
15895,3000,0,0,1,0.05453110870082528,0,0.0001,0,0,1,0,0,0,0,0,0,0
15896,3000,0,0,1,0.12118201035457915,0,0.0001,0,0,1,0,0,0,0,0,0,0
15897,3000,0,0,1,0.22157695698319396,0,0.0001,0,0,1,0,0,0,0,0,0,0
15898,3000,0,0,1,0.15937118275499795,0,0.0001,0,0,1,0,0,0,0,0,0,0
15899,3000,0,0,1,0.09145224520593392,0,0.0001,0,0,1,0,0,0,0,0,0,0
15900,3000,0,0,1,0.02382832829350151,0,0.0001,0,0,1,0,0,0,0,0,0,0
15901,3000,0,0,1,0.1677795170809941,0,0.0001,0,0,1,0,0,0,0,0,0,0
15902,3000,0,0,1,0.2309368256257921,0,0.0001,0,0,1,0,0,0,0,0,0,0
15903,3000,0,0,1,-0.012842516870052834,0,0.0001,0,0,1,0,0,0,0,0,0,0
15904,3000,0,0,1,-0.01769847843488004,0,0.0001,0,0,1,0,0,0,0,0,0,0
15905,3000,0,0,1,-0.2451660847816322,0,0.0001,0,0,1,0,0,0,0,0,0,0
15906,3000,0,0,1,-0.14615642425404107,0,0.0001,0,0,1,0,0,0,0,0,0,0
15907,3000,0,0,1,-0.1239744903370748,0,0.0001,0,0,1,0,0,0,0,0,0,0
15908,3000,0,0,1,-0.00989767548471332,0,0.0001,0,0,1,0,0,0,0,0,0,0
15909,3000,0,0,1,0.1899442095369548,0,0.0001,0,0,1,0,0,0,0,0,0,0
15910,3000,0,0,1,0.030235428360094407,0,0.0001,0,0,1,0,0,0,0,0,0,0
15911,3000,0,0,1,-0.15100540122963735,0,0.0001,0,0,1,0,0,0,0,0,0,0
15912,3000,0,0,1,0.22260699942369716,0,0.0001,0,0,1,0,0,0,0,0,0,0
15913,3000,0,0,1,-0.07793218537657731,0,0.0001,0,0,1,0,0,0,0,0,0,0
15914,3000,0,0,1,0.156958012374249,0,0.0001,0,0,1,0,0,0,0,0,0,0
15915,3000,0,0,1,0.09379140220538534,0,0.0001,0,0,1,0,0,0,0,0,0,0
15916,3000,0,0,1,0.11965672193324883,0,0.0001,0,0,1,0,0,0,0,0,0,0
15917,3000,0,0,1,0.1820057129891821,0,0.0001,0,0,1,0,0,0,0,0,0,0
15918,3000,0,0,1,-0.027918327828414136,0,0.0001,0,0,1,0,0,0,0,0,0,0
15919,3000,0,0,1,0.19278005206692567,0,0.0001,0,0,1,0,0,0,0,0,0,0
15920,3000,0,0,1,0.156302312701193,0,0.0001,0,0,1,0,0,0,0,0,0,0
15921,3000,0,0,1,0.0975948490949603,0,0.0001,0,0,1,0,0,0,0,0,0,0
15922,3000,0,0,1,-0.15763393705167228,0,0.0001,0,0,1,0,0,0,0,0,0,0
15923,3000,0,0,1,0.10584281452733829,0,0.0001,0,0,1,0,0,0,0,0,0,0
15924,3000,0,0,1,0.1699815831447376,0,0.0001,0,0,1,0,0,0,0,0,0,0
15925,3000,0,0,1,0.24326005180267224,0,0.0001,0,0,1,0,0,0,0,0,0,0
15926,3000,0,0,1,0.006199524270720624,0,0.0001,0,0,1,0,0,0,0,0,0,0
15927,3000,0,0,1,-0.15064579491869168,0,0.0001,0,0,1,0,0,0,0,0,0,0
15928,3000,0,0,1,0.01675665570676954,0,0.0001,0,0,1,0,0,0,0,0,0,0
15929,3000,0,0,1,-0.15452002453288077,0,0.0001,0,0,1,0,0,0,0,0,0,0
15930,3000,0,0,1,-0.030518876517566795,0,0.0001,0,0,1,0,0,0,0,0,0,0
15931,3000,0,0,1,0.14330220077724437,0,0.0001,0,0,1,0,0,0,0,0,0,0
15932,3000,0,0,1,0.07656463685085702,0,0.0001,0,0,1,0,0,0,0,0,0,0
15933,3000,0,0,1,-0.11323530197856907,0,0.0001,0,0,1,0,0,0,0,0,0,0
15934,3000,0,0,1,0.1247886475175019,0,0.0001,0,0,1,0,0,0,0,0,0,0
15935,3000,0,0,1,0.22138801013310044,0,0.0001,0,0,1,0,0,0,0,0,0,0
15936,3000,0,0,1,0.23414924531839093,0,0.0001,0,0,1,0,0,0,0,0,0,0
15937,3000,0,0,1,-0.1126008873161316,0,0.0001,0,0,1,0,0,0,0,0,0,0
15938,3000,0,0,1,0.24128788721917588,0,0.0001,0,0,1,0,0,0,0,0,0,0
15939,3000,0,0,1,0.08328535873070175,0,0.0001,0,0,1,0,0,0,0,0,0,0
15940,3000,0,0,1,-0.14645676608836172,0,0.0001,0,0,1,0,0,0,0,0,0,0
15941,3000,0,0,1,0.22811037711851467,0,0.0001,0,0,1,0,0,0,0,0,0,0
15942,3000,0,0,1,0.03850693360097063,0,0.0001,0,0,1,0,0,0,0,0,0,0
15943,3000,0,0,1,0.2248195234311408,0,0.0001,0,0,1,0,0,0,0,0,0,0
15944,3000,0,0,1,-0.08436937809189116,0,0.0001,0,0,1,0,0,0,0,0,0,0
15945,3000,0,0,1,-0.1205724047090933,0,0.0001,0,0,1,0,0,0,0,0,0,0
15946,3000,0,0,1,0.2187933413878112,0,0.0001,0,0,1,0,0,0,0,0,0,0
15947,3000,0,0,1,-0.15551630469408784,0,0.0001,0,0,1,0,0,0,0,0,0,0
15948,3000,0,0,1,-0.09350533142990752,0,0.0001,0,0,1,0,0,0,0,0,0,0
15949,3000,0,0,1,-0.23274528986213638,0,0.0001,0,0,1,0,0,0,0,0,0,0
15950,3000,0,0,1,-0.15512702740890655,0,0.0001,0,0,1,0,0,0,0,0,0,0
15951,3000,0,0,1,0.14535759613837568,0,0.0001,0,0,1,0,0,0,0,0,0,0
15952,3000,0,0,1,-0.012536149448573064,0,0.0001,0,0,1,0,0,0,0,0,0,0
15953,3000,0,0,1,0.21173845608959596,0,0.0001,0,0,1,0,0,0,0,0,0,0
15954,3000,0,0,1,-0.09415712517632518,0,0.0001,0,0,1,0,0,0,0,0,0,0
15955,3000,0,0,1,-0.09169301545727004,0,0.0001,0,0,1,0,0,0,0,0,0,0
15956,3000,0,0,1,0.24676246756908732,0,0.0001,0,0,1,0,0,0,0,0,0,0
15957,3000,0,0,1,0.1581928001154655,0,0.0001,0,0,1,0,0,0,0,0,0,0
15958,3000,0,0,1,-0.08212469721898197,0,0.0001,0,0,1,0,0,0,0,0,0,0
15959,3000,0,0,1,0.13588086357746276,0,0.0001,0,0,1,0,0,0,0,0,0,0
15960,3000,0,0,1,-0.1955140567698131,0,0.0001,0,0,1,0,0,0,0,0,0,0
15961,3000,0,0,1,0.23587335140660126,0,0.0001,0,0,1,0,0,0,0,0,0,0
15962,3000,0,0,1,0.014356225673124945,0,0.0001,0,0,1,0,0,0,0,0,0,0
15963,3000,0,0,1,-0.04036780110356969,0,0.0001,0,0,1,0,0,0,0,0,0,0
15964,3000,0,0,1,-0.22815689725246402,0,0.0001,0,0,1,0,0,0,0,0,0,0
15965,3000,0,0,1,-0.13409068746754826,0,0.0001,0,0,1,0,0,0,0,0,0,0
15966,3000,0,0,1,-0.14725331512098805,0,0.0001,0,0,1,0,0,0,0,0,0,0
15967,3000,0,0,1,-0.12893448327046075,0,0.0001,0,0,1,0,0,0,0,0,0,0
15968,3000,0,0,1,0.08600546318319285,0,0.0001,0,0,1,0,0,0,0,0,0,0
15969,3000,0,0,1,-0.21532433430873116,0,0.0001,0,0,1,0,0,0,0,0,0,0
15970,3000,0,0,1,0.17175262411753134,0,0.0001,0,0,1,0,0,0,0,0,0,0
15971,3000,0,0,1,0.09557131900336635,0,0.0001,0,0,1,0,0,0,0,0,0,0
15972,3000,0,0,1,0.16210261641293655,0,0.0001,0,0,1,0,0,0,0,0,0,0
15973,3000,0,0,1,0.17975120756906693,0,0.0001,0,0,1,0,0,0,0,0,0,0
15974,3000,0,0,1,0.2113987086246535,0,0.0001,0,0,1,0,0,0,0,0,0,0
15975,3000,0,0,1,0.1710254050798568,0,0.0001,0,0,1,0,0,0,0,0,0,0
15976,3000,0,0,1,0.11059682729742165,0,0.0001,0,0,1,0,0,0,0,0,0,0
15977,3000,0,0,1,0.06944818058988933,0,0.0001,0,0,1,0,0,0,0,0,0,0
15978,3000,0,0,1,-0.17847031477390812,0,0.0001,0,0,1,0,0,0,0,0,0,0
15979,3000,0,0,1,-0.2276923677283219,0,0.0001,0,0,1,0,0,0,0,0,0,0
15980,3000,0,0,1,0.1948454358617206,0,0.0001,0,0,1,0,0,0,0,0,0,0
15981,3000,0,0,1,-0.03830941335749588,0,0.0001,0,0,1,0,0,0,0,0,0,0
15982,3000,0,0,1,0.14394807158033013,0,0.0001,0,0,1,0,0,0,0,0,0,0
15983,3000,0,0,1,0.16707347402404032,0,0.0001,0,0,1,0,0,0,0,0,0,0
15984,3000,0,0,1,-0.12887777620016333,0,0.0001,0,0,1,0,0,0,0,0,0,0
15985,3000,0,0,1,-0.184849330370636,0,0.0001,0,0,1,0,0,0,0,0,0,0
15986,3000,0,0,1,0.12972836237010615,0,0.0001,0,0,1,0,0,0,0,0,0,0
15987,3000,0,0,1,-0.13071311562277382,0,0.0001,0,0,1,0,0,0,0,0,0,0
15988,3000,0,0,1,0.1875963467648587,0,0.0001,0,0,1,0,0,0,0,0,0,0
15989,3000,0,0,1,-0.0589362008985434,0,0.0001,0,0,1,0,0,0,0,0,0,0
15990,3000,0,0,1,0.0780885840879616,0,0.0001,0,0,1,0,0,0,0,0,0,0
15991,3000,0,0,1,0.08047602093763212,0,0.0001,0,0,1,0,0,0,0,0,0,0
15992,3000,0,0,1,-0.1477201282091341,0,0.0001,0,0,1,0,0,0,0,0,0,0
15993,3000,0,0,1,0.11484698690592937,0,0.0001,0,0,1,0,0,0,0,0,0,0
15994,3000,0,0,1,-0.07643309226891737,0,0.0001,0,0,1,0,0,0,0,0,0,0
15995,3000,0,0,1,0.17434844382204523,0,0.0001,0,0,1,0,0,0,0,0,0,0
15996,3000,0,0,1,-0.16228555982507964,0,0.0001,0,0,1,0,0,0,0,0,0,0
15997,3000,0,0,1,0.10278261641457775,0,0.0001,0,0,1,0,0,0,0,0,0,0
15998,3000,0,0,1,-0.02152274764689943,0,0.0001,0,0,1,0,0,0,0,0,0,0
15999,3000,0,0,1,0.19607224248973776,0,0.0001,0,0,1,0,0,0,0,0,0,0
16000,3000,0,0,1,-0.2315407945598214,0,0.0001,0,0,1,0,0,0,0,0,0,0
16001,3000,0,0,1,0.06652154740059818,0,0.0001,0,0,1,0,0,0,0,0,0,0
16002,3000,0,0,1,-0.19349794062042697,0,0.0001,0,0,1,0,0,0,0,0,0,0
16003,3000,0,0,1,-0.2047677491477064,0,0.0001,0,0,1,0,0,0,0,0,0,0
16004,3000,0,0,1,-0.054008697225714,0,0.0001,0,0,1,0,0,0,0,0,0,0
16005,3000,0,0,1,0.23053883472790943,0,0.0001,0,0,1,0,0,0,0,0,0,0
16006,3000,0,0,1,0.12326697900875638,0,0.0001,0,0,1,0,0,0,0,0,0,0
16007,3000,0,0,1,-0.22238941011485136,0,0.0001,0,0,1,0,0,0,0,0,0,0
16008,3000,0,0,1,0.18094413606575105,0,0.0001,0,0,1,0,0,0,0,0,0,0
16009,3000,0,0,1,0.08285093142221722,0,0.0001,0,0,1,0,0,0,0,0,0,0
16010,3000,0,0,1,0.014763414982824519,0,0.0001,0,0,1,0,0,0,0,0,0,0
16011,3000,0,0,1,-0.21179949537528808,0,0.0001,0,0,1,0,0,0,0,0,0,0
16012,3000,0,0,1,0.2461011907434647,0,0.0001,0,0,1,0,0,0,0,0,0,0
16013,3000,0,0,1,0.15691031303025282,0,0.0001,0,0,1,0,0,0,0,0,0,0
16014,3000,0,0,1,0.13697564407191665,0,0.0001,0,0,1,0,0,0,0,0,0,0
16015,3000,0,0,1,-0.011829843341709056,0,0.0001,0,0,1,0,0,0,0,0,0,0
16016,3000,0,0,1,-0.0789945523717761,0,0.0001,0,0,1,0,0,0,0,0,0,0
16017,3000,0,0,1,-0.16936290623224992,0,0.0001,0,0,1,0,0,0,0,0,0,0
16018,3000,0,0,1,0.18141916434344524,0,0.0001,0,0,1,0,0,0,0,0,0,0
16019,3000,0,0,1,0.23593336770522116,0,0.0001,0,0,1,0,0,0,0,0,0,0
16020,3000,0,0,1,0.16545063190176146,0,0.0001,0,0,1,0,0,0,0,0,0,0
16021,3000,0,0,1,-0.13761647788508974,0,0.0001,0,0,1,0,0,0,0,0,0,0
16022,3000,0,0,1,0.21855785247230936,0,0.0001,0,0,1,0,0,0,0,0,0,0
16023,3000,0,0,1,0.02784872475432998,0,0.0001,0,0,1,0,0,0,0,0,0,0
16024,3000,0,0,1,0.1560783711458475,0,0.0001,0,0,1,0,0,0,0,0,0,0
16025,3000,0,0,1,-0.06074737929154489,0,0.0001,0,0,1,0,0,0,0,0,0,0
16026,3000,0,0,1,0.21068879032292204,0,0.0001,0,0,1,0,0,0,0,0,0,0
16027,3000,0,0,1,-0.10695483374773251,0,0.0001,0,0,1,0,0,0,0,0,0,0
16028,3000,0,0,1,-0.01992720477166854,0,0.0001,0,0,1,0,0,0,0,0,0,0
16029,3000,0,0,1,0.04694540637853983,0,0.0001,0,0,1,0,0,0,0,0,0,0
16030,3000,0,0,1,-0.0005225253563038712,0,0.0001,0,0,1,0,0,0,0,0,0,0
16031,3000,0,0,1,0.003410150654293176,0,0.0001,0,0,1,0,0,0,0,0,0,0
16032,3000,0,0,1,0.18285999931864116,0,0.0001,0,0,1,0,0,0,0,0,0,0
16033,3000,0,0,1,-0.058927642817480586,0,0.0001,0,0,1,0,0,0,0,0,0,0
16034,3000,0,0,1,0.08277225587618797,0,0.0001,0,0,1,0,0,0,0,0,0,0
16035,3000,0,0,1,0.022324345629312015,0,0.0001,0,0,1,0,0,0,0,0,0,0
16036,3000,0,0,1,0.15914868900563972,0,0.0001,0,0,1,0,0,0,0,0,0,0
16037,3000,0,0,1,0.046160877536139455,0,0.0001,0,0,1,0,0,0,0,0,0,0
16038,3000,0,0,1,-0.09902559156175933,0,0.0001,0,0,1,0,0,0,0,0,0,0
16039,3000,0,0,1,0.12800950308291914,0,0.0001,0,0,1,0,0,0,0,0,0,0
16040,3000,0,0,1,0.050440026245864966,0,0.0001,0,0,1,0,0,0,0,0,0,0
16041,3000,0,0,1,0.0430015232497048,0,0.0001,0,0,1,0,0,0,0,0,0,0
16042,3000,0,0,1,0.2241698488177194,0,0.0001,0,0,1,0,0,0,0,0,0,0
16043,3000,0,0,1,-0.2048370829483569,0,0.0001,0,0,1,0,0,0,0,0,0,0
16044,3000,0,0,1,-0.19834412070823393,0,0.0001,0,0,1,0,0,0,0,0,0,0
16045,3000,0,0,1,0.11018184791442492,0,0.0001,0,0,1,0,0,0,0,0,0,0
16046,3000,0,0,1,0.015501143684425178,0,0.0001,0,0,1,0,0,0,0,0,0,0
16047,3000,0,0,1,-0.0738887189611363,0,0.0001,0,0,1,0,0,0,0,0,0,0
16048,3000,0,0,1,-0.0455112778997217,0,0.0001,0,0,1,0,0,0,0,0,0,0
16049,3000,0,0,1,-0.19728175711849671,0,0.0001,0,0,1,0,0,0,0,0,0,0
16050,3000,0,0,1,0.1725674802530412,0,0.0001,0,0,1,0,0,0,0,0,0,0
16051,3000,0,0,1,0.1940082499824765,0,0.0001,0,0,1,0,0,0,0,0,0,0
16052,3000,0,0,1,-0.14219089935952717,0,0.0001,0,0,1,0,0,0,0,0,0,0
16053,3000,0,0,1,-0.03953738046031513,0,0.0001,0,0,1,0,0,0,0,0,0,0
16054,3000,0,0,1,0.11302138294775721,0,0.0001,0,0,1,0,0,0,0,0,0,0
16055,3000,0,0,1,-0.012257377483882115,0,0.0001,0,0,1,0,0,0,0,0,0,0
16056,3000,0,0,1,-0.1419885378088318,0,0.0001,0,0,1,0,0,0,0,0,0,0
16057,3000,0,0,1,0.177862777221185,0,0.0001,0,0,1,0,0,0,0,0,0,0
16058,3000,0,0,1,0.015929649492656295,0,0.0001,0,0,1,0,0,0,0,0,0,0
16059,3000,0,0,1,0.07908428568946768,0,0.0001,0,0,1,0,0,0,0,0,0,0
16060,3000,0,0,1,-0.1892682004783824,0,0.0001,0,0,1,0,0,0,0,0,0,0
16061,3000,0,0,1,-0.0865119774278042,0,0.0001,0,0,1,0,0,0,0,0,0,0
16062,3000,0,0,1,0.2195118402724181,0,0.0001,0,0,1,0,0,0,0,0,0,0
16063,3000,0,0,1,-0.14296007937958272,0,0.0001,0,0,1,0,0,0,0,0,0,0
16064,3000,0,0,1,-0.23334588054486738,0,0.0001,0,0,1,0,0,0,0,0,0,0
16065,3000,0,0,1,-0.18499464042411567,0,0.0001,0,0,1,0,0,0,0,0,0,0
16066,3000,0,0,1,-0.2440338374256381,0,0.0001,0,0,1,0,0,0,0,0,0,0
16067,3000,0,0,1,0.19878131448271769,0,0.0001,0,0,1,0,0,0,0,0,0,0
16068,3000,0,0,1,-0.0984762616148604,0,0.0001,0,0,1,0,0,0,0,0,0,0
16069,3000,0,0,1,-0.03407650142260232,0,0.0001,0,0,1,0,0,0,0,0,0,0
16070,3000,0,0,1,-0.06165753090270487,0,0.0001,0,0,1,0,0,0,0,0,0,0
16071,3000,0,0,1,-0.10325480120689295,0,0.0001,0,0,1,0,0,0,0,0,0,0
16072,3000,0,0,1,-7.92710751992276e-05,0,0.0001,0,0,1,0,0,0,0,0,0,0
16073,3000,0,0,1,0.0958818466440533,0,0.0001,0,0,1,0,0,0,0,0,0,0
16074,3000,0,0,1,-0.12271403505767509,0,0.0001,0,0,1,0,0,0,0,0,0,0
16075,3000,0,0,1,0.13682534576119315,0,0.0001,0,0,1,0,0,0,0,0,0,0
16076,3000,0,0,1,-0.1120309242486362,0,0.0001,0,0,1,0,0,0,0,0,0,0
16077,3000,0,0,1,-0.10649686182547402,0,0.0001,0,0,1,0,0,0,0,0,0,0
16078,3000,0,0,1,0.13214798292212804,0,0.0001,0,0,1,0,0,0,0,0,0,0
16079,3000,0,0,1,0.18875425516770572,0,0.0001,0,0,1,0,0,0,0,0,0,0
16080,3000,0,0,1,-0.1995837580934673,0,0.0001,0,0,1,0,0,0,0,0,0,0
16081,3000,0,0,1,-0.15684963422244064,0,0.0001,0,0,1,0,0,0,0,0,0,0
16082,3000,0,0,1,-0.11226932324373867,0,0.0001,0,0,1,0,0,0,0,0,0,0
16083,3000,0,0,1,-0.13598564159823306,0,0.0001,0,0,1,0,0,0,0,0,0,0
16084,3000,0,0,1,-0.1694109579190401,0,0.0001,0,0,1,0,0,0,0,0,0,0
16085,3000,0,0,1,-0.0379168090073253,0,0.0001,0,0,1,0,0,0,0,0,0,0
16086,3000,0,0,1,-0.20003766817857066,0,0.0001,0,0,1,0,0,0,0,0,0,0
16087,3000,0,0,1,0.06016010892630874,0,0.0001,0,0,1,0,0,0,0,0,0,0
16088,3000,0,0,1,0.21072837610930084,0,0.0001,0,0,1,0,0,0,0,0,0,0
16089,3000,0,0,1,0.06968295932933283,0,0.0001,0,0,1,0,0,0,0,0,0,0
16090,3000,0,0,1,-0.18420704702377855,0,0.0001,0,0,1,0,0,0,0,0,0,0
16091,3000,0,0,1,0.22027850189562237,0,0.0001,0,0,1,0,0,0,0,0,0,0
16092,3000,0,0,1,-0.24822976430417182,0,0.0001,0,0,1,0,0,0,0,0,0,0
16093,3000,0,0,1,0.12245932429992645,0,0.0001,0,0,1,0,0,0,0,0,0,0
16094,3000,0,0,1,0.09273919334532038,0,0.0001,0,0,1,0,0,0,0,0,0,0
16095,3000,0,0,1,-0.23291896239983167,0,0.0001,0,0,1,0,0,0,0,0,0,0
16096,3000,0,0,1,0.15394164344478733,0,0.0001,0,0,1,0,0,0,0,0,0,0
16097,3000,0,0,1,0.12948575132018703,0,0.0001,0,0,1,0,0,0,0,0,0,0
16098,3000,0,0,1,-0.22747742634203305,0,0.0001,0,0,1,0,0,0,0,0,0,0
16099,3000,0,0,1,-0.13704290913504003,0,0.0001,0,0,1,0,0,0,0,0,0,0
16100,3000,0,0,1,0.0651022058477993,0,0.0001,0,0,1,0,0,0,0,0,0,0
16101,3000,0,0,1,-0.008929605066086588,0,0.0001,0,0,1,0,0,0,0,0,0,0
16102,3000,0,0,1,-0.18379336172442007,0,0.0001,0,0,1,0,0,0,0,0,0,0
16103,3000,0,0,1,0.02685536900110891,0,0.0001,0,0,1,0,0,0,0,0,0,0
16104,3000,0,0,1,-0.16306386906321874,0,0.0001,0,0,1,0,0,0,0,0,0,0
16105,3000,0,0,1,-0.19755878613721456,0,0.0001,0,0,1,0,0,0,0,0,0,0
16106,3000,0,0,1,0.026996059254538574,0,0.0001,0,0,1,0,0,0,0,0,0,0
16107,3000,0,0,1,-0.14321920060399584,0,0.0001,0,0,1,0,0,0,0,0,0,0
16108,3000,0,0,1,-0.056255072300778364,0,0.0001,0,0,1,0,0,0,0,0,0,0
16109,3000,0,0,1,-0.11063839649812773,0,0.0001,0,0,1,0,0,0,0,0,0,0
16110,3000,0,0,1,0.10904131505767878,0,0.0001,0,0,1,0,0,0,0,0,0,0
16111,3000,0,0,1,0.008408778564157338,0,0.0001,0,0,1,0,0,0,0,0,0,0
16112,3000,0,0,1,0.19614152704835647,0,0.0001,0,0,1,0,0,0,0,0,0,0
16113,3000,0,0,1,-0.06154845143300064,0,0.0001,0,0,1,0,0,0,0,0,0,0
16114,3000,0,0,1,0.03509234554978985,0,0.0001,0,0,1,0,0,0,0,0,0,0
16115,3000,0,0,1,0.03124297098163581,0,0.0001,0,0,1,0,0,0,0,0,0,0
16116,3000,0,0,1,-0.14031516187831794,0,0.0001,0,0,1,0,0,0,0,0,0,0
16117,3000,0,0,1,0.2351934950121891,0,0.0001,0,0,1,0,0,0,0,0,0,0
16118,3000,0,0,1,0.24652258104219665,0,0.0001,0,0,1,0,0,0,0,0,0,0
16119,3000,0,0,1,0.128450406824691,0,0.0001,0,0,1,0,0,0,0,0,0,0
16120,3000,0,0,1,-0.08955926773213568,0,0.0001,0,0,1,0,0,0,0,0,0,0
16121,3000,0,0,1,0.15198727463446465,0,0.0001,0,0,1,0,0,0,0,0,0,0
16122,3000,0,0,1,0.07854915688237618,0,0.0001,0,0,1,0,0,0,0,0,0,0
16123,3000,0,0,1,-0.17647786294604795,0,0.0001,0,0,1,0,0,0,0,0,0,0
16124,3000,0,0,1,0.16914531678240202,0,0.0001,0,0,1,0,0,0,0,0,0,0
16125,3000,0,0,1,0.03450283410782928,0,0.0001,0,0,1,0,0,0,0,0,0,0
16126,3000,0,0,1,0.12207283724591078,0,0.0001,0,0,1,0,0,0,0,0,0,0
16127,3000,0,0,1,0.1557660797590068,0,0.0001,0,0,1,0,0,0,0,0,0,0
16128,3000,0,0,1,0.12452792720053357,0,0.0001,0,0,1,0,0,0,0,0,0,0
16129,3000,0,0,1,-0.19399863313358479,0,0.0001,0,0,1,0,0,0,0,0,0,0
16130,3000,0,0,1,-0.023369883887739695,0,0.0001,0,0,1,0,0,0,0,0,0,0
